-Infini;+Infini;+Infini;26,55164;80,72391;-1,908872E-06
-Infini;+Infini;+Infini;26,53913;80,98429;-9,54332E-07
-Infini;+Infini;+Infini;26,13191;81,08567;-1,901961E-06
-Infini;+Infini;+Infini;26,11595;81,06074;-9,508506E-07
-Infini;+Infini;+Infini;26,10877;81,02949;0
-Infini;+Infini;+Infini;26,10812;81,02024;9,50787E-07
-Infini;+Infini;+Infini;26,10711;81,01183;9,507787E-07
-Infini;+Infini;+Infini;26,10795;81,00394;0
-Infini;+Infini;+Infini;26,10902;80,98293;-1,901588E-06
-Infini;+Infini;+Infini;26,10861;80,97614;0
-Infini;+Infini;+Infini;26,10645;80,96816;4,753867E-06
-Infini;+Infini;+Infini;26,10759;80,96294;2,852348E-06
0,03691;0,03208;0,45401;26,10681;80,94803;-3,803105E-06
-Infini;+Infini;+Infini;26,10691;80,95736;0
0,05188;0,07695;0,76529;26,10647;80,95181;0
0,03393;0,04722;0,51795;26,10472;80,94566;3,803037E-06
0,01828;0,01341;0,26487;26,10482;80,94239;2,85228E-06
-Infini;+Infini;+Infini;26,10437;80,9388;-1,901513E-06
0,01769;0,01338;0,269;26,10169;80,93607;-9,507345E-07
0,01895;0,01931;0,31236;26,09761;80,93378;0
0,01645;0,01384;0,27378;26,09215;80,93244;1,901314E-06
0,01439;0,00923;0,23795;26,08903;80,93333;-1,901263E-06
0,0147;0,01041;0,24596;26,08668;80,93596;-9,506127E-07
0,01755;0,01927;0,30678;26,08226;80,93851;-1,901154E-06
0,01819;0,0221;0,32495;26,07906;80,94167;3,802203E-06
0,01912;0,02638;0,35088;26,074;80,94473;-2,851529E-06
0,01856;0,0259;0,34616;26,0688;80,93372;0
0,02034;0,03236;0,39271;26,06717;80,93902;9,504542E-07
0,01986;0,03105;0,38221;26,05424;80,95363;-2,851048E-06
0,01991;0,0319;0,38521;26,05179;80,95853;-1,900659E-06
0,0201;0,03318;0,39099;26,04898;80,96354;-3,801227E-06
0,02015;0,03438;0,3959;26,04781;80,96886;-3,801189E-06
0,0206;0,03707;0,40842;26,04667;80,97428;-2,850864E-06
0,02041;0,03869;0,41248;26,04772;80,98001;1,900593E-06
0,01942;0,03684;0,39485;26,04379;80,98373;1,90053E-06
0,01828;0,03354;0,36924;26,04274;80,98804;2,850769E-06
0,01879;0,03648;0,38424;26,04086;80,99416;3,800963E-06
0,01799;0,03517;0,36923;26,03785;80,99532;-9,502164E-07
0,01675;0,03539;0,35851;26,03768;80,99651;0
0,01471;0,03117;0,32044;26,04009;80,99586;4,751173E-06
0,01357;0,02921;0,29991;26,0349;80,99351;0
0,01418;0,03536;0,32966;26,03196;80,98986;0
0,01287;0,03217;0,3049;26,03117;80,98471;1,900325E-06
0,01223;0,03078;0,29466;26,0278;80,98014;1,90027E-06
0,01135;0,02765;0,27535;26,02774;80,96613;9,501348E-07
0,01141;0,0289;0,28087;26,02642;80,95883;0
0,01195;0,03319;0,30474;26,023;80,95103;-1,900193E-06
0,0124;0,03696;0,3255;26,02219;80,94814;9,500897E-07
0,01217;0,03764;0,32865;26,02075;80,93867;0
0,0124;0,03996;0,34108;26,01597;80,93503;9,500392E-07
0,01261;0,04165;0,35098;26,01624;80,92919;-4,750208E-06
0,01236;0,04092;0,34673;26,01336;80,92312;-1,900036E-06
0,01244;0,04121;0,34932;26,00974;80,91297;-9,49989E-07
0,0127;0,04289;0,35883;26,00829;80,90749;3,799909E-06
0,01322;0,04573;0,37556;26,00428;80,90301;-4,749723E-06
0,01359;0,04828;0,3906;26,00151;80,89928;9,499225E-07
0,01357;0,04846;0,39149;25,999;80,89698;9,499021E-07
0,01299;0,04515;0,37137;25,99701;80,89439;0
0,01313;0,04493;0,36996;25,9965;80,89294;0
0,01296;0,04352;0,36176;25,99523;80,89218;0
0,01312;0,04378;0,36269;25,99364;80,89159;-1,899717E-06
0,01343;0,04491;0,36866;25,98745;80,90673;-3,799236E-06
0,01362;0,04581;0,37333;25,98576;80,90789;-9,49795E-07
0,03391;0,09972;0,64887;25,98664;80,9101;-9,498023E-07
0,03502;0,13247;0,80864;25,98707;80,91397;-1,899611E-06
0,03663;0,12555;0,76636;25,98676;80,91733;-3,799212E-06
0,0365;0,11508;0,70917;25,9863;80,92169;-9,497994E-07
0,03641;0,10864;0,67676;25,98816;80,93059;1,899629E-06
0,03188;0,12285;0,75251;25,98816;80,93059;1,899629E-06
0,02194;0,10304;0,64919;25,98315;80,93862;0
0,0233;0,10538;0,65807;25,98019;80,9417;-2,84925E-06
0,02446;0,11017;0,679;25,98182;80,94826;-1,899526E-06
0,0244;0,10997;0,67311;25,98061;80,95052;1,899507E-06
0,02177;0,09795;0,60808;25,98033;80,95286;4,748756E-06
0,01936;0,08445;0,53971;25,97864;80,95406;9,497376E-07
0,01605;0,06741001;0,45459;25,97605;80,95483;9,497165E-07
0,01243;0,04893;0,36158;25,9727;80,95454;-1,899379E-06
0,008979999;0,02988;0,26478;25,97297;80,95577;-5,698151E-06
0,0074;0,01975;0,2132;25,97133;80,95781;3,798714E-06
0,00691;0,01671;0,19766;25,97159;80,95941;-9,496807E-07
0,00682;0,01586;0,19343;25,97007;80,96063;-9,496683E-07
0,00706;0,01732;0,20142;25,97036;80,96292;-9,496707E-07
0,00739;0,01905;0,21144;25,971;80,96591;3,798703E-06
0,00708;0,01769;0,20365;25,97158;80,96964;-2,849041E-06
0,00712;0,01792;0,20426;25,97438;80,95959;-1,899406E-06
0,00758;0,02085;0,21935;25,97491;80,96344;0
0,0082;0,02472;0,23971;25,97334;80,97043;2,849084E-06
0,01095;0,04059;0,3201;25,97203;80,97211;-9,496841E-07
0,01104;0,04463;0,33952;25,97301;80,97208;-9,49692E-07
0,01105;0,04627;0,34681;25,97288;80,97089;0
0,01167;0,04872;0,36107;25,97326;80,96996;-1,899388E-06
0,01149;0,0471;0,35426;25,97062;80,96741;0
0,01179;0,04866;0,36201;25,97124;80,96562;1,899355E-06
0,0127;0,05358;0,38761;25,96988;80,96241;2,848999E-06
0,01355;0,0588;0,41491;25,96221;80,95818;0
0,01411;0,06241;0,43328;25,9578;80,97249;-1,899138E-06
0,01425;0,06362;0,43885;25,95739;80,97223;-1,899132E-06
0,01382;0,06134;0,42578;25,95439;80,97068;1,899083E-06
0,01389;0,06079;0,42219;25,95291;80,97002;2,84859E-06
0,01466;0,0639;0,43782;25,95253;80,96906;9,495269E-07
0,01466;0,06398;0,43796;25,95033;80,96645;-1,899018E-06
0,03265;0,10631;0,63683;25,94971;80,96514;-9,495042E-07
0,02483;0,09635;0,5975;25,94825;80,95976;-9,494923E-07
0,02047;0,08733;0,5545;25,94803;80,95623;1,898981E-06
0,01718;0,08479;0,53889;25,94816;80,95181;-9,494917E-07
0,01737;0,09379;0,57785;25,9483;80,9473;5,696956E-06
0,01739;0,09722;0,5919001;25,94627;80,94205;-2,848429E-06
0,01831;0,10563;0,63167;25,94912;80,93939;-9,494993E-07
0,01912;0,10531;0,633;25,95025;80,93604;1,899017E-06
0,01946;0,10448;0,63006;25,94393;80,93214;0
0,01957;0,10441;0,62981;25,94647;80,92692;-9,494777E-07
0,01695;0,09869999;0,59727;25,94111;80,91624;-2,848304E-06
0,01567;0,09639;0,58219;25,93896;80,91014;-2,848252E-06
0,01209;0,06992;0,45286;25,93792;80,90444;0
0,01141;0,06337;0,42032;25,939;80,89931;3,79767E-06
0,01126;0,06108;0,40831;25,93901;80,87767;3,797672E-06
0,01109;0,06011;0,40283;25,93963;80,8736;-9,494229E-07
0,01074;0,0572;0,38807;25,93683;80,86809;-2,848201E-06
0,01053;0,05545;0,37835;25,93634;80,86419;-9,493962E-07
0,01042;0,05569;0,37864;25,93538;80,85684;1,898777E-06
0,01055;0,05786;0,38857;25,93427;80,85403;-1,898759E-06
0,01087;0,06151;0,40665;25,93446;80,85117;-3,797524E-06
0,01088;0,06125;0,40583;25,93432;80,84908;0
0,01134;0,06633;0,43113;25,93273;80,86259;0
0,01134;0,06836;0,43992;25,93171;80,84328;2,848077E-06
0,01104;0,06744;0,43477;25,92959;80,85467;-4,74671E-06
0,01059;0,0648;0,42103;25,92941;80,85107;3,797362E-06
0,01045;0,0653;0,42217;25,932;80,82251;9,493614E-07
0,01027;0,06444;0,4175;25,93292;80,81925;-5,696212E-06
0,01026;0,06472;0,41912;25,93251;80,8167;-1,898731E-06
0,01001;0,06232;0,40705;25,93251;80,81348;9,493652E-07
0,00983;0,05942;0,39227;25,931;80,82592;9,493534E-07
0,00984;0,05865;0,38813;25,93058;80,82297;-9,493499E-07
0,00985;0,05811;0,38466;25,9285;80,81947;-1,898666E-06
0,00991;0,05687;0,37877;25,93137;80,81405;9,493561E-07
0,01016;0,05823;0,38502;25,92922;80,81276;1,898677E-06
0,01043;0,05882;0,38809;25,92911;80,80885;4,74669E-06
0,01015;0,05489;0,36981;25,9255;80,80481;1,898618E-06
0,01002;0,05227;0,35775;25,92512;80,80127;-3,797223E-06
0,0101;0,05189;0,35627;25,92188;80,79572;-1,898559E-06
0,01015;0,05151;0,35494;25,9227;80,79308;0
0,01022;0,05158;0,35571;25,92242;80,79052;9,492841E-07
0,0104;0,05211;0,35879;25,92365;80,78972;3,797176E-06
0,01061;0,05256;0,36168;25,91358;80,78189;9,492129E-07
0,01074;0,05284;0,36348;25,91078;80,77773;-9,491906E-07
0,01066;0,05091;0,35521;25,91035;80,77567;0
0,01074;0,05008;0,35143;25,91289;80,77455;9,492073E-07
0,011;0,05051;0,35453;25,90852;80,76979;-3,796689E-06
0,01112;0,05106;0,35761;25,90941;80,76778;1,898359E-06
0,01121;0,05106;0,35748;25,90943;80,76776;9,491794E-07
0,01207;0,05353;0,37051;25,90816;80,76804;-9,491693E-07
0,01232;0,0538;0,37201;25,90772;80,77023;-1,898332E-06
0,01259;0,05442;0,37526;25,90519;80,77072;0
0,01293;0,05556;0,37938;25,90299;80,77137;3,796511E-06
0,01326;0,05673;0,385;25,90604;80,77377;-9,491521E-07
0,01398;0,06108;0,40525;25,90075;80,76983;2,847329E-06
0,01447;0,06449;0,42174;25,90069;80,77094;0
0,01482;0,06719;0,43363;25,89995;80,76941;0
0,0152;0,06895;0,44155;25,9045;80,76498;5,694839E-06
0,01549;0,06992;0,44478;25,89946;80,76123;0
0,01573;0,07118;0,45035;25,90006;80,75605;-2,847312E-06
0,01611;0,07307;0,45973;25,90274;80,75114;1,898252E-06
0,01633;0,07447;0,46652;25,90232;80,74335;-1,898245E-06
0,01658;0,0769;0,47885;25,90144;80,73475;4,745576E-06
0,01635;0,07543;0,47323;25,90067;80,72563;9,491092E-07
0,0163;0,07654;0,4788;25,90201;80,71738;-4,7456E-06
0,0165;0,07836;0,48764;25,90242;80,71062;2,84737E-06
0,01696;0,08133;0,50158;25,8994;80,70402;-2,847296E-06
0,01696;0,08162;0,50314;25,89832;80,69785;-6,643631E-06
0,01696;0,08182;0,5054;25,89041;80,69186;-2,847079E-06
0,01705;0,08287;0,51036;25,88721;80,68938;-9,490008E-07
0,01783;0,08764;0,53248;25,88449;80,68799;9,489791E-07
0,01809;0,08955;0,54126;25,88101;80,68625;-3,795804E-06
0,01841;0,09192;0,55287;25,87719;80,68548;2,846761E-06
0,01838;0,09324;0,55894;25,87523;80,686;-1,897809E-06
0,01851;0,09426;0,56328;25,86839;80,68431;-9,488496E-07
0,018;0,09175;0,5509;25,86488;80,68191;-9,488215E-07
0,01794;0,09224;0,55395;25,8643;80,67903;1,897633E-06
0,01768;0,09133;0,55025;25,86476;80,67612;-2,846461E-06
0,01688;0,08983;0,54356;25,86451;80,67339;4,744092E-06
0,0171;0,09155;0,55263;25,8628;80,66979;-9,488048E-07
0,01671;0,09252;0,55686;25,86188;80,66756;1,897594E-06
0,0164;0,09136;0,55237;25,85893;80,66486;-1,897547E-06
0,01524;0,08448;0,52006;25,85738;80,66343;0
0,01113;0,07171;0,4567;25,85457;80,66113;9,487386E-07
0,0132;0,08067;0,5017;25,85156;80,65677;-1,897429E-06
0,01341;0,08058;0,50354;25,84969;80,65695;0
0,01253;0,0823;0,50923;25,84645;80,65704;0
0,01251;0,07853;0,49401;25,84682;80,65863;-9,486766E-07
0,01227;0,07444999;0,47636;25,84437;80,65927;0
0,01179;0,06913;0,45131;25,8448;80,661;-9,486604E-07
0,01123;0,06295;0,42247;25,84637;80,66254;-3,794691E-06
0,01067;0,05804;0,39914;25,84761;80,66293;3,794732E-06
0,01024;0,0544;0,38245;25,84878;80,66348;-9,486922E-07
0,00677;0,05048;0,35095;25,85245;80,66513;-1,897443E-06
0,00714;0,05908;0,38818;25,85485;80,6656;0
0,00521;0,03967;0,29316;25,85551;80,66568;-9,487462E-07
0,0129;0,12764;0,70542;25,85557;80,66439;-9,487468E-07
0,01374;0,11673;0,66089;25,85659;80,66269;-9,487549E-07
0,01118;0,10372;0,59662;25,85663;80,66042;-9,487551E-07
0,00996;0,09649;0,56248;25,85835;80,65927;0
0,00911;0,0892;0,52865;25,8576;80,65605;0
0,00712;0,07271;0,44941;25,85671;80,64956;-2,846268E-06
0,00861;0,086;0,5152;25,85582;80,64886;9,487487E-07
0,01018;0,09471;0,55934;25,85459;80,64755;-2,846216E-06
0,00985;0,09196;0,5462;25,85572;80,64793;-2,846244E-06
0,009930001;0,11035;0,62632;25,85422;80,64915;9,48736E-07
0,01162;0,14023;0,76109;25,85315;80,65035;1,897455E-06
0,00887;0,11263;0,63297;25,85296;80,65257;3,794903E-06
0,00618;0,07683;0,46632;25,85222;80,65625;1,89744E-06
0,00557;0,06529;0,4125;25,85487;80,66389;0
0,00494;0,05485;0,36327;25,85439;80,66691;-1,897474E-06
0,00476;0,05506;0,36363;25,85565;80,67023;9,487472E-07
0,00453;0,05194;0,34833;25,85868;80,6754;0
0,00459;0,04915;0,33544;25,85864;80,67799;3,795085E-06
0,0051;0,05617;0,36937;25,85508;80,67776;-1,897485E-06
0,0051;0,05385;0,35888;25,85899;80,68236;0
0,00462;0,0485;0,33394;25,85524;80,68274;0
0,0041;0,04147;0,30085;25,85446;80,68766;9,487379E-07
0,0038;0,03981;0,29273;25,85649;80,69107;0
0,00385;0,04379;0,31153;25,85752;80,69459;-2,846287E-06
0,00391;0,05059;0,34286;25,85814;80,69789;2,846302E-06
0,00403;0,05139;0,34631;25,85792;80,70362;1,897531E-06
0,00415;0,04874;0,33439;25,85871;80,70647;9,487719E-07
0,0041;0,05101;0,34438;25,86251;80,70808;1,897605E-06
0,00369;0,04611;0,3195;25,86394;80,71065;-1,897628E-06
0,00376;0,05089;0,34074;25,8673;80,70955;0
0,00396;0,0551;0,35926;25,86785;80,71092;-1,897691E-06
0,00402;0,0593;0,37716;25,86795;80,71004;9,488461E-07
0,00431;0,06818;0,41737;25,86813;80,71014;0
0,00432;0,07076;0,42832;25,86643;80,70921;2,846502E-06
0,00442;0,075;0,44673;25,86429;80,70735;9,488168E-07
0,00441;0,08288;0,48105;25,86173;80,70867;0
0,00413;0,08967;0,51005;25,86123;80,70997;1,897585E-06
0,00538;0,12346;0,65959;25,85675;80,71224;1,897512E-06
0,00482;0,12204;0,65349;25,8509;80,71816;-3,794836E-06
0,00418;0,12143;0,6495301;25,84526;80,7197;4,74332E-06
0,0035;0,11994;0,64065;25,84236;80,72162;-1,897281E-06
0,00446;0,15339;0,7851;25,83934;80,72181;2,845849E-06
0,00519;0,1712;0,86091;25,84098;80,72282;-3,794518E-06
0,00473;0,17686;0,88115;25,83792;80,72449;9,486053E-07
0,00542;0,19978;0,97653;25,83626;80,72611;-2,845775E-06
0,00705;0,22933;1,09915;25,83494;80,72874;1,897163E-06
0,0076;0,24305;1,15463;25,82866;80,73175;-4,742654E-06
0,00749;0,24771;1,17296;25,82383;80,73441;9,484923E-07
0,00692;0,24739;1,17218;25,82348;80,73396;0
0,00662;0,24594;1,16582;25,82203;80,7352;9,484779E-07
0,00626;0,24816;1,17847;25,82025;80,73594;0
0,00603;0,25275;1,20016;25,81692;80,7385;3,793748E-06
0,00558;0,25175;1,19615;25,8165;80,73832;9,484336E-07
0,00513;0,24879;1,1838;25,81346;80,74033;-1,896819E-06
0,00493;0,25024;1,19221;25,8084;80,73598;2,845106E-06
0,00427;0,24238;1,1602;25,80731;80,73586;9,4836E-07
0,00353;0,22762;1,09848;25,80337;80,73674;9,483284E-07
0,00301;0,21645;1,05209;25,8051;80,73585;-2,845027E-06
0,00248;0,20596;1,00725;25,8017;80,73517;-9,48315E-07
0,00153;0,1959;0,96349;25,79984;80,73507;0
0,00062;0,19031;0,93579;25,79469;80,73306;0
0,0002;0,18287;0,9037;25,79304;80,73463;0
-0,00029;0,17477;0,86846;25,78879;80,72943;-9,482118E-07
-0,00081;0,17755;0,88088;25,7877;80,72903;-9,482031E-07
-0,00123;0,17399;0,8648;25,78605;80,72826;1,896379E-06
-0,0015;0,17976;0,89052;25,78323;80,72855;1,896334E-06
-0,00194;0,19023;0,93558;25,78274;80,72552;-9,481633E-07
-0,00197;0,20108;0,9823;25,78082;80,7252;9,48148E-07
-0,0021;0,20571;0,99983;25,77766;80,72436;-3,792491E-06
-0,00154;0,21583;1,04549;25,77627;80,72427;9,481117E-07
-0,00122;0,24;1,15379;25,77284;80,7279;0
-0,00091;0,25852;1,23674;25,77306;80,73029;2,844258E-06
-0,00089;0,27529;1,31103;25,76984;80,73114;-9,480603E-07
-0,00103;0,28449;1,35025;25,76787;80,73193;9,480445E-07
-0,00279;0,29491;1,39219;25,76621;80,73203;-3,792125E-06
-0,0037;0,27963;1,32386;25,76377;80,73087;1,896024E-06
-0,00306;0,27313;1,29795;25,76348;80,72842;-9,480096E-07
-0,00311;0,26749;1,27637;25,76272;80,72743;0
-0,00272;0,2678;1,28165;25,75815;80,72436;5,687802E-06
-0,00165;0,24567;1,1875;25,75573;80,72467;-6,635634E-06
-0,00096;0,23062;1,12416;25,7537;80,72549;9,479313E-07
-0,00182;0,21093;1,0363;25,74897;80,72475;1,895787E-06
-0,00209;0,19353;0,96075;25,75219;80,72845;1,895839E-06
-0,00239;0,17875;0,89666;25,74918;80,72667;-2,843686E-06
-0,00242;0,1636;0,83136;25,74621;80,72675;-3,791486E-06
-0,0022;0,15074;0,77615;25,74291;80,72726;-9,478453E-07
-0,00191;0,18278;0,91707;25,74081;80,72818;-9,478285E-07
-0,00231;0,15153;0,77938;25,73413;80,72639;-1,895551E-06
-0,00248;0,1157;0,62086;25,7374;80,72214;1,895603E-06
-0,00253;0,09173001;0,5137801;25,73161;80,72442;0
-0,00247;0,07446;0,43587;25,72999;80,72137;9,477424E-07
-0,00246;0,06717;0,40305;25,72786;80,7182;2,843176E-06
-0,0027;0,11625;0,62448;25,72771;80,71597;-1,895448E-06
-0,0009;0,14196;0,74018;25,72821;80,71321;-2,843185E-06
-0,0008;0,18393;0,92718;25,7286;80,71011;-3,790925E-06
-0,00082;0,19776;0,98803;25,72993;80,70708;9,47742E-07
-0,00104;0,19561;0,97579;25,72859;80,70591;9,477311E-07
-0,00095;0,20131;0,99736;25,72938;80,7052;0
0,00012;0,2091;1,03427;25,72801;80,70437;0
0,00015;0,2034;1,00689;25,7295;80,70478;-1,895477E-06
-0,00014;0,19153;0,95152;25,7303;80,70543;-3,790979E-06
-0,0003;0,18372;0,91539;25,73042;80,70526;0
-0,00087;0,18563;0,92027;25,72983;80,7047;-9,477411E-07
-0,00171;0,17985;0,89044;25,72873;80,70422;0
-0,00261;0,16954;0,84118;25,7285;80,70148;0
-0,00348;0,15985;0,79464;25,72973;80,70197;1,895481E-06
-0,00419;0,15889;0,78752;25,7284;80,70213;0
-0,00443;0,15562;0,7739699;25,72801;80,70383;-1,895453E-06
-0,005;0,1499;0,74666;25,7264;80,70629;3,790854E-06
-0,00558;0,1436;0,7172;25,72334;80,70901;0
-0,00588;0,14024;0,70174;25,71371;80,70983;2,842837E-06
-0,00585;0,12568;0,63854;25,71956;80,71496;1,895319E-06
-0,00546;0,11099;0,5746599;25,71621;80,71978;-1,895265E-06
-0,00519;0,10148;0,53396;25,71283;80,72165;9,476057E-07
-0,00486;0,09405001;0,50228;25,71255;80,72492;-2,84281E-06
-0,00451;0,09025;0,48691;25,70989;80,72665;3,790329E-06
-0,00421;0,09471;0,50585;25,70942;80,72943;0
-0,00397;0,10313;0,54024;25,70841;80,7326;-2,842711E-06
-0,00343;0,11899;0,60661;25,70634;80,73859;0
-0,0028;0,13292;0,66452;25,70694;80,7401;-1,895117E-06
-0,00203;0,14607;0,71924;25,70918;80,74879;0
-0,00139;0,16276;0,78988;25,70776;80,75205;-1,89513E-06
-0,00027;0,20217;0,95326;25,70836;80,7554;-9,4757E-07
0,00014;0,20514;0,96619;25,70731;80,75867;-1,895123E-06
0,00069;0,21365;1,00131;25,70604;80,76106;-9,475516E-07
0,00087;0,21184;0,99155;25,70583;80,76408;1,8951E-06
0,00072;0,22146;1,03015;25,70109;80,76499;-1,895024E-06
0,00025;0,2261;1,04816;25,69805;80,767;9,474878E-07
-0,00066;0,23156;1,07041;25,69718;80,76874;3,789924E-06
-0,00114;0,24063;1,10657;25,69346;80,7739;-4,737258E-06
-0,00129;0,25008;1,14209;25,69735;80,77814;-1,894965E-06
-0,0014;0,25938;1,17479;25,69683;80,77948;-9,474783E-07
-0,00101;0,26813;1,20615;25,69488;80,78024;0
-0,00089;0,27904;1,24659;25,69422;80,78076;0
-0,00096;0,28283;1,25817;25,69344;80,77991;-4,737255E-06
-0,00104;0,28871;1,27759;25,696;80,7791;9,474717E-07
-0,00074;0,29052;1,28094;25,69237;80,77433;9,474427E-07
-0,00026;0,29588;1,29991;25,69237;80,77433;9,474427E-07
0,00039;0,30165;1,32177;25,69438;80,76926;-9,474588E-07
-0,00184;0,266;1,18328;25,6943;80,76759;-9,47458E-07
0,00022;0,25881;1,13596;25,69332;80,76583;-1,8949E-06
0,00307;0,37202;1,71691;25,69478;80,76563;-2,842386E-06
-0,03089;0,18434;1,74797;25,69429;80,76563;0
0,12098;0,0983;1,74948;25,69277;80,76521;-2,842337E-06
-Infini;+Infini;+Infini;25,69495;80,76708;-9,474634E-07
-Infini;+Infini;+Infini;25,69438;80,76775;-4,737294E-06
-Infini;+Infini;+Infini;25,69585;80,76979;2,842411E-06
0,02126;0,01507;1,75919;25,69423;80,77019;-9,474575E-07
0,0072;0,01467;1,37505;25,69403;80,77041;2,842368E-06
0,00449;-0,00274;0,35308;25,69519;80,77042;3,78986E-06
0,00429;0,0185;0,35222;25,6929;80,76972;-9,474469E-07
0,00539;0,04021;0,40078;25,69055;80,7693;9,474281E-07
0,00392;0,07765;0,5249;25,69055;80,7693;9,474281E-07
0,0103;0,89275;4,25443;25,68963;80,76949;-9,474209E-07
0,00304;0,67362;3,06745;25,68962;80,76915;-9,474208E-07
-0,00046;0,72234;3,2435;25,68611;80,76659;-3,789572E-06
-0,00416;0,51931;2,30892;25,68298;80,76362;-2,842104E-06
-0,00514;0,45472;1,97961;25,67935;80,76016;3,789356E-06
-0,00506;0,2764;1,21404;25,68069;80,759;9,473497E-07
-0,00469;0,24146;1,05929;25,67659;80,75454;1,894634E-06
-0,00467;0,22169;0,97529;25,67673;80,75202;1,894637E-06
-0,00521;0,23596;1,02751;25,67628;80,74982;9,47315E-07
-0,00507;0,23446;1,01822;25,67466;80,74939;-1,894604E-06
-0,00629;0,26198;1,13155;25,67331;80,75046;-3,789165E-06
-0,0068;0,24113;1,04484;25,6734;80,75195;-9,472921E-07
-0,008119999;0,23264;1,00842;25,67555;80,75486;1,894618E-06
-0,00983;0,29155;1,23786;25,67422;80,75604;-9,472982E-07
-0,0098;0,29623;1,2536;25,67377;80,75689;9,472947E-07
-0,0101;0,29556;1,24781;25,67496;80,75797;3,789217E-06
-0,01079;0,30135;1,2687;25,67537;80,75793;2,841922E-06
-0,01034;0,31023;1,31045;25,67537;80,75793;2,841922E-06
-0,01154;0,38055;1,60559;25,67385;80,75315;2,841886E-06
-0,01213;0,41186;1,7419;25,67529;80,7515;-1,894614E-06
-0,01159;0,427;1,8105;25,67227;80,74599;-1,894566E-06
-0,01148;0,45623;1,9393;25,66866;80,74246;-2,841763E-06
-0,01134;0,48683;2,07416;25,6709;80,74122;9,47272E-07
-0,0108;0,53088;2,26896;25,66909;80,73831;-2,841773E-06
-0,009520001;0,55812;2,39372;25,67006;80,73693;4,736326E-06
-0,00901;0,6516;2,79934;25,67052;80,73757;9,47269E-07
-0,00791;0,76738;3,30245;25,67194;80,73875;9,472803E-07
-0,00738;0,76315;3,29252;25,67147;80,73817;-4,736382E-06
-0,00613;0,64671;2,79862;25,67033;80,74048;0
-0,00538;0,58979;2,56049;25,67154;80,74211;-1,894554E-06
-0,00482;0,56245;2,44695;25,66897;80,74194;0
-0,00508;0,59997;2,60512;25,66477;80,74152;-9,472232E-07
-0,00484;0,4447;1,93833;25,66337;80,7416;0
-0,00514;0,38254;1,67369;25,66434;80,7421;-1,89444E-06
-0,00503;0,34127;1,49951;25,66047;80,74105;2,841567E-06
-0,00435;0,3002;1,32579;25,65922;80,74026;-1,894359E-06
-0,00393;0,27978;1,24098;25,66165;80,74169;-4,735993E-06
-0,00402;0,275;1,21937;25,66321;80,74055;9,472109E-07
-0,00365;0,26172;1,16423;25,66163;80,73733;0
-0,00378;0,26744;1,186;25,66476;80,73739;9,472233E-07
-0,00409;0,27567;1,21773;25,6637;80,7364;9,47215E-07
-0,00426;0,27318;1,20581;25,66518;80,73724;0
-0,00424;0,27586;1,21682;25,66496;80,73729;9,472247E-07
-0,00398;0,27928;1,23104;25,66461;80,73671;-5,683332E-06
-0,00392;0,29448;1,29257;25,66724;80,73853;0
